payment_id,order_id,payment_method,amount,payment_status,failure_reason,processed_at
512,512,upi,262.81,refunded,,2024-09-04 20:39:50
513,513,card,504.2,success,,2024-10-05 19:06:54
514,514,upi,402.67,success,,2024-08-19 19:16:46
515,515,cod,267.79,success,,2024-12-13 12:39:39
516,516,wallet,165.84,success,,2024-10-07 20:18:05
517,517,card,488.39,success,,2024-09-18 19:54:05
518,518,cod,322.41,success,,2024-12-26 19:05:52
519,519,card,358.57,success,,2024-11-26 19:19:51
520,520,wallet,385.98,success,,2024-12-27 13:37:47
521,521,upi,172.74,success,,2024-12-18 13:48:53
522,522,upi,431.1,success,,2024-05-22 21:44:46
523,523,upi,397.54,success,,2024-04-23 13:04:59
524,524,upi,300.82,success,,2024-05-04 13:57:23
525,525,upi,388.71,success,,2024-04-29 13:49:19
526,526,upi,449.73,success,,2024-04-21 19:26:54
527,527,upi,270.01,success,,2024-06-24 12:51:45
528,528,upi,332.05,success,,2024-07-29 21:39:23
529,529,wallet,309.47,success,,2024-11-27 21:40:35
530,530,cod,266.04,success,,2024-12-23 12:18:50
531,531,upi,197.09,success,,2024-11-29 20:22:27
532,532,upi,376.58,success,,2024-11-24 19:14:25
533,533,upi,327.84,success,,2024-07-05 19:56:42
534,534,upi,245.46,refunded,,2024-10-17 21:02:35
535,535,upi,520.42,success,,2024-08-29 13:28:13
536,536,upi,302.0,success,,2024-09-30 12:49:10
537,537,card,499.62,success,,2024-09-01 13:15:29
538,538,card,282.89,success,,2024-08-20 19:21:25
539,539,upi,446.06,success,,2024-12-26 12:38:19
540,540,upi,456.75,success,,2024-11-22 20:02:34
541,541,wallet,235.71,success,,2024-07-19 20:58:41
542,542,upi,358.6,success,,2024-12-16 19:22:25
543,543,card,366.8,success,,2024-09-20 19:33:23
544,544,upi,254.66,success,,2024-11-14 12:49:49
545,545,upi,499.07,success,,2024-09-21 13:23:57
546,546,upi,308.2,success,,2024-12-25 20:25:47
547,547,card,240.11,success,,2024-09-26 19:13:34
548,548,upi,366.41,success,,2024-12-28 13:04:26
549,549,card,255.49,success,,2024-09-13 13:59:13
550,550,upi,329.65,success,,2024-10-22 21:52:49
551,551,upi,345.41,success,,2024-08-11 21:34:31
552,552,upi,207.97,success,,2024-11-18 19:07:21
553,553,upi,450.38,success,,2024-08-11 19:57:43
554,554,upi,318.93,success,,2024-08-08 21:01:08
555,555,card,240.08,success,,2024-10-20 20:11:25
556,556,upi,306.49,success,,2024-10-21 21:18:58
557,557,upi,406.55,refunded,,2024-09-16 20:55:05
558,558,upi,257.46,success,,2024-11-05 21:45:12
559,559,upi,282.38,success,,2024-09-12 12:16:36
560,560,card,344.57,success,,2024-12-28 19:28:34
561,561,upi,294.76,success,,2024-10-03 19:37:39
562,562,wallet,204.33,success,,2024-12-24 19:39:28
563,563,wallet,314.78,success,,2024-08-20 19:56:32
564,564,wallet,383.88,success,,2024-12-26 20:54:23
565,565,card,270.52,success,,2024-12-22 12:56:10
566,566,upi,354.9,success,,2024-12-25 21:46:47
567,567,upi,127.67,refunded,,2024-12-30 20:01:08
568,568,upi,262.74,success,,2024-10-14 13:29:18
569,569,upi,351.39,success,,2024-09-13 20:40:50
570,570,upi,301.74,success,,2024-11-24 12:05:18
571,571,card,404.36,success,,2024-09-25 21:27:59
572,572,wallet,180.65,success,,2024-12-19 20:21:13
573,573,upi,279.22,success,,2024-10-30 12:04:40
574,574,card,312.09,success,,2024-11-08 19:04:54
575,575,cod,481.26,success,,2024-12-22 13:41:46
576,576,upi,301.63,success,,2024-10-07 20:00:59
577,577,wallet,299.51,success,,2024-10-05 19:58:41
578,578,upi,375.06,success,,2024-10-09 20:28:06
579,579,upi,325.66,success,,2024-11-22 20:48:31
580,580,upi,411.44,success,,2024-05-09 20:46:09
581,581,upi,372.22,success,,2024-06-15 19:47:17
582,582,wallet,429.35,success,,2024-05-10 19:34:10
583,583,wallet,471.95,success,,2024-09-27 21:52:47
584,584,upi,413.25,success,,2024-04-19 21:29:40
585,585,card,340.4,success,,2024-12-26 19:27:38
586,586,wallet,326.11,success,,2024-05-09 21:49:29
587,587,upi,275.24,success,,2024-08-18 12:16:17
588,588,upi,279.9,success,,2024-12-05 12:05:10
589,589,upi,184.13,success,,2024-08-21 21:01:52
590,590,upi,247.11,success,,2024-10-26 21:18:36
591,591,upi,356.28,success,,2024-08-20 19:56:41
592,592,upi,288.18,success,,2024-09-08 21:37:13
593,593,upi,416.02,success,,2024-11-07 19:23:44
594,594,upi,416.02,success,,2024-07-17 13:06:49
595,595,card,330.13,success,,2024-05-18 19:51:32
596,596,upi,273.73,success,,2024-04-21 19:38:25
597,597,wallet,214.02,success,,2024-05-10 19:36:07
598,598,upi,286.17,success,,2024-05-22 19:58:49
599,599,upi,411.74,success,,2024-09-19 13:34:34
600,600,upi,356.73,success,,2024-07-10 20:55:48
601,601,card,341.47,refunded,,2024-09-16 12:23:56
602,602,wallet,492.65,success,,2024-09-03 20:57:14
603,603,upi,369.97,success,,2024-09-21 19:59:21
604,604,wallet,391.4,success,,2024-05-18 19:54:54
605,605,cod,245.65,success,,2024-07-16 12:08:39
606,606,upi,307.59,success,,2024-06-12 21:13:26
607,607,upi,403.6,success,,2024-11-05 13:41:32
608,608,wallet,296.97,failed,bank_decline,2024-05-10 12:26:20
609,609,upi,339.16,success,,2024-06-24 12:08:39
610,610,upi,491.43,success,,2024-10-10 19:28:14
611,611,upi,279.32,success,,2024-10-16 13:06:56
612,612,upi,280.57,success,,2024-09-23 12:58:45
613,613,upi,402.11,success,,2024-12-26 13:40:06
614,614,cod,250.74,success,,2024-12-24 19:11:34
615,615,card,164.85,success,,2024-12-21 19:28:58
616,616,upi,121.93,success,,2024-11-26 12:20:30
617,617,upi,227.02,success,,2024-12-11 21:17:17
618,618,upi,376.95,success,,2024-11-13 20:08:17
619,619,upi,264.39,success,,2024-10-05 20:00:40
620,620,wallet,325.02,success,,2024-12-19 21:38:56
621,621,card,130.99,success,,2024-11-08 20:15:46
622,622,upi,237.02,refunded,,2024-10-19 20:27:08
623,623,wallet,330.89,success,,2024-11-07 21:39:13
624,624,upi,421.31,success,,2024-10-28 21:28:46
625,625,upi,449.86,success,,2024-08-23 12:02:56
626,626,upi,171.91,success,,2024-10-02 19:19:47
627,627,upi,463.22,success,,2024-08-30 20:34:54
628,628,upi,216.99,success,,2024-10-13 12:45:48
629,629,upi,462.73,success,,2024-10-06 21:15:06
630,630,upi,270.69,success,,2024-10-07 19:27:20
631,631,upi,135.78,success,,2024-11-20 12:22:21
632,632,card,422.22,failed,bank_decline,2024-08-14 19:32:25
633,633,upi,398.55,success,,2024-12-25 21:37:49
634,634,upi,414.52,success,,2024-07-24 13:49:48
635,635,card,418.49,success,,2024-06-29 13:31:51
636,636,cod,476.3,success,,2024-07-09 12:19:42
637,637,upi,257.35,success,,2024-11-25 20:55:41
638,638,card,458.53,success,,2024-07-24 20:57:39
639,639,upi,531.79,failed,bank_decline,2024-11-29 20:53:59
640,640,wallet,405.65,success,,2024-07-23 21:32:36
641,641,upi,545.87,success,,2024-11-26 19:28:32
642,642,upi,519.35,success,,2024-05-23 21:23:24
643,643,upi,476.14,success,,2024-07-17 13:53:47
644,644,upi,577.97,success,,2024-05-19 20:38:34
645,645,upi,572.9,success,,2024-07-09 13:04:39
646,646,wallet,263.12,success,,2024-06-29 21:30:54
647,647,wallet,554.05,success,,2024-12-06 13:22:16
648,648,upi,355.62,success,,2024-08-28 20:34:40
649,649,upi,400.93,refunded,,2024-08-02 20:21:55
650,650,upi,340.71,success,,2024-06-26 12:21:40
651,651,wallet,509.67,success,,2024-09-06 19:13:13
652,652,upi,627.58,success,,2024-08-22 12:58:31
653,653,upi,386.13,success,,2024-09-21 13:56:48
654,654,upi,265.8,success,,2024-06-26 20:50:15
655,655,upi,365.5,success,,2024-07-21 21:43:09
656,656,wallet,543.32,success,,2024-07-09 20:51:50
657,657,upi,450.59,success,,2024-04-15 20:03:16
658,658,upi,575.53,success,,2024-05-13 20:47:32
659,659,card,562.17,success,,2024-12-19 12:34:40
660,660,card,226.68,success,,2024-04-21 20:24:32
661,661,upi,561.49,success,,2024-12-10 12:14:17
662,662,upi,569.53,success,,2024-12-22 19:38:50
663,663,upi,478.71,success,,2024-07-04 12:44:24
664,664,card,504.75,success,,2024-05-30 20:08:15
665,665,upi,573.56,success,,2024-04-17 20:25:15
666,666,upi,662.25,success,,2024-06-23 12:22:45
667,667,card,413.56,success,,2024-10-08 20:06:54
668,668,upi,375.55,success,,2024-08-14 19:51:43
669,669,cod,372.88,success,,2024-09-13 20:14:05
670,670,upi,163.46,success,,2024-09-18 20:31:07
671,671,upi,375.65,refunded,,2024-10-22 12:56:12
672,672,upi,305.23,success,,2024-11-10 19:23:30
673,673,wallet,321.59,success,,2024-09-23 12:03:53
674,674,wallet,327.75,success,,2024-09-13 19:49:19
675,675,upi,301.24,success,,2024-12-29 12:00:24
676,676,upi,371.47,success,,2024-10-02 21:28:07
677,677,card,332.2,success,,2024-08-17 21:56:30
678,678,upi,303.82,success,,2024-05-17 21:53:44
679,679,upi,189.98,success,,2024-04-25 19:00:32
680,680,card,223.96,success,,2024-08-09 12:10:39
681,681,card,424.34,success,,2024-10-13 20:11:17
682,682,card,275.61,success,,2024-10-13 20:48:58
683,683,upi,286.71,success,,2024-06-02 20:01:06
684,684,upi,385.47,success,,2024-10-22 19:26:29
685,685,upi,504.0,success,,2024-12-25 19:27:37
686,686,wallet,251.99,success,,2024-05-16 20:57:42
687,687,upi,294.87,failed,bank_decline,2024-09-26 19:13:30
688,688,wallet,344.99,success,,2024-07-09 20:54:21
689,689,upi,171.74,success,,2024-08-22 13:54:57
690,690,upi,279.15,success,,2024-08-25 13:18:32
691,691,wallet,117.03,success,,2024-04-28 12:27:24
692,692,upi,464.62,success,,2024-09-02 13:29:34
693,693,upi,376.49,success,,2024-06-26 21:11:49
694,694,wallet,418.94,success,,2024-09-22 12:15:28
695,695,cod,179.36,success,,2024-12-01 20:22:31
696,696,upi,492.32,success,,2024-11-12 21:25:57
697,697,wallet,499.48,success,,2024-12-09 12:51:41
698,698,card,273.43,success,,2024-12-03 12:54:44
699,699,wallet,196.4,success,,2024-12-02 19:51:27
700,700,card,471.99,success,,2024-12-11 19:59:35
701,701,upi,130.88,success,,2024-11-23 20:33:40
702,702,upi,406.96,success,,2024-12-15 19:44:09
703,703,wallet,469.71,success,,2024-12-12 21:38:30
704,704,upi,199.04,success,,2024-12-26 19:12:06
705,705,upi,498.15,success,,2024-12-18 20:52:47
706,706,upi,483.48,success,,2024-11-15 13:07:24
707,707,card,403.45,success,,2024-12-17 13:07:23
708,708,upi,361.73,success,,2024-12-09 20:58:11
709,709,upi,387.47,success,,2024-05-02 21:43:22
710,710,upi,289.6,success,,2024-08-01 12:30:32
711,711,upi,536.04,success,,2024-11-24 12:39:20
712,712,card,392.24,success,,2024-09-02 21:59:19
713,713,card,376.83,success,,2024-12-11 21:37:20
714,714,card,349.61,success,,2024-06-23 12:15:52
715,715,card,304.68,success,,2024-10-14 13:15:20
716,716,upi,452.11,success,,2024-06-10 20:23:51
717,717,card,590.11,success,,2024-09-14 13:17:18
718,718,wallet,414.7,success,,2024-07-28 19:05:21
719,719,upi,310.75,success,,2024-12-26 21:25:17
720,720,upi,361.18,success,,2024-05-20 20:27:10
721,721,card,304.27,success,,2024-09-15 13:57:08
722,722,wallet,402.0,success,,2024-10-13 19:37:50
723,723,card,482.4,success,,2024-10-13 21:11:52
724,724,wallet,233.77,success,,2024-05-15 19:50:20
725,725,wallet,304.9,success,,2024-11-11 20:52:21
726,726,wallet,325.21,refunded,,2024-09-13 12:04:19
727,727,upi,308.34,success,,2024-10-31 20:42:23
728,728,upi,370.4,success,,2024-05-19 19:18:57
729,729,upi,319.29,success,,2024-07-24 19:34:14
730,730,wallet,243.06,success,,2024-12-14 19:22:11
731,731,upi,375.56,success,,2024-11-04 21:33:31
732,732,wallet,419.75,success,,2024-11-16 21:25:17
733,733,upi,364.15,success,,2024-05-04 20:23:35
734,734,upi,387.05,refunded,,2024-11-05 12:27:47
735,735,upi,315.19,success,,2024-12-16 12:19:56
736,736,upi,330.33,success,,2024-08-01 19:41:40
737,737,upi,291.66,success,,2024-12-10 21:12:32
738,738,upi,295.48,success,,2024-04-07 19:44:53
739,739,wallet,447.23,success,,2024-06-21 20:20:38
740,740,wallet,90.95,refunded,,2024-12-30 13:46:08
741,741,upi,260.94,success,,2024-06-08 21:54:17
742,742,upi,437.84,success,,2024-10-08 19:39:36
743,743,upi,357.21,success,,2024-06-24 20:48:51
744,744,upi,216.3,refunded,,2024-07-22 21:27:56
745,745,upi,353.27,success,,2024-12-02 19:34:19
746,746,upi,397.14,success,,2024-07-25 12:48:35
747,747,upi,392.22,success,,2024-07-31 12:29:42
748,748,upi,308.41,success,,2024-10-22 19:13:28
749,749,card,419.43,success,,2024-09-30 19:00:25
750,750,upi,321.36,success,,2024-07-17 21:21:20
751,751,upi,387.45,success,,2024-12-21 19:03:22
752,752,wallet,332.03,success,,2024-07-27 20:04:33
753,753,wallet,323.3,success,,2024-12-03 19:17:42
754,754,card,177.81,success,,2024-12-28 13:23:56
755,755,card,160.12,success,,2024-11-13 20:56:17
756,756,wallet,355.05,success,,2024-12-12 12:34:36
757,757,upi,389.15,success,,2024-08-10 21:36:24
758,758,wallet,325.44,success,,2024-09-06 19:04:58
759,759,wallet,396.41,success,,2024-11-23 20:14:09
760,760,upi,320.96,success,,2024-11-25 19:01:16
761,761,card,369.93,success,,2024-08-24 20:31:51
762,762,wallet,192.73,success,,2024-12-20 20:26:48
763,763,upi,505.75,success,,2024-08-27 19:21:32
764,764,wallet,363.21,success,,2024-08-13 20:05:45
765,765,upi,543.1,success,,2024-10-14 12:41:36
766,766,upi,308.17,success,,2024-10-04 21:37:10
767,767,upi,392.02,success,,2024-07-01 13:28:21
768,768,wallet,496.6,success,,2024-07-02 12:21:37
769,769,upi,281.03,success,,2024-11-30 20:46:05
770,770,card,546.99,success,,2024-05-05 20:01:44
771,771,wallet,438.22,refunded,,2024-07-02 19:44:49
772,772,wallet,147.39,success,,2024-07-03 12:15:14
773,773,upi,443.53,success,,2024-02-27 20:35:16
774,774,card,607.34,success,,2024-12-13 20:02:43
775,775,wallet,532.33,success,,2024-05-02 21:41:12
776,776,upi,487.38,success,,2024-08-29 19:09:06
777,777,wallet,361.71,success,,2024-04-21 19:45:12
778,778,card,239.37,failed,bank_decline,2024-09-18 19:14:28
779,779,upi,401.1,success,,2024-09-29 20:11:26
780,780,upi,539.08,success,,2024-06-15 20:37:49
781,781,card,255.75,success,,2024-03-25 19:11:31
782,782,wallet,368.04,success,,2024-09-30 12:50:44
783,783,wallet,508.34,success,,2024-07-14 19:20:20
784,784,cod,261.94,success,,2024-04-04 21:57:14
785,785,upi,401.65,success,,2024-11-12 20:32:17
786,786,upi,533.98,success,,2024-12-13 19:43:50
787,787,card,444.58,success,,2024-03-02 12:30:49
788,788,card,463.43,success,,2024-12-03 19:17:24
789,789,upi,324.44,success,,2024-10-31 20:26:50
790,790,upi,368.54,success,,2024-11-17 21:39:56
791,791,upi,443.15,success,,2024-04-11 19:37:38
792,792,upi,502.3,success,,2024-06-02 13:24:29
793,793,card,322.93,success,,2024-09-29 13:21:57
794,794,wallet,431.72,success,,2024-05-24 21:12:15
795,795,cod,380.16,success,,2024-09-17 20:00:21
796,796,upi,394.35,success,,2024-04-28 20:00:21
797,797,wallet,290.28,success,,2024-04-07 19:58:13
798,798,wallet,410.28,refunded,,2024-11-01 19:46:32
799,799,upi,593.94,success,,2024-08-13 21:11:53
800,800,card,369.47,success,,2024-03-13 19:23:48
801,801,upi,398.05,success,,2024-07-21 20:02:51
802,802,upi,303.87,success,,2024-03-10 21:03:27
803,803,upi,385.35,success,,2024-10-11 19:32:12
804,804,upi,252.06,success,,2024-11-26 13:39:08
805,805,card,444.24,success,,2024-06-18 19:40:28
806,806,card,626.35,success,,2024-10-05 20:27:09
807,807,upi,541.55,success,,2024-06-17 19:12:21
808,808,wallet,574.8,success,,2024-07-23 20:10:47
809,809,upi,487.4,success,,2024-10-04 13:43:13
810,810,card,388.59,success,,2024-11-18 13:48:06
811,811,upi,430.49,success,,2024-02-29 19:37:20
812,812,upi,226.45,success,,2024-07-05 12:54:09
813,813,card,420.5,success,,2024-10-11 19:58:06
814,814,upi,367.17,success,,2024-06-24 21:05:35
815,815,upi,534.69,success,,2024-08-17 12:08:54
816,816,wallet,323.59,refunded,,2024-05-02 19:57:23
817,817,wallet,530.59,success,,2024-07-02 12:14:58
818,818,wallet,430.17,success,,2024-11-17 13:51:53
819,819,upi,484.16,success,,2024-07-27 21:33:27
820,820,upi,438.6,success,,2024-07-30 12:14:36
821,821,upi,282.61,success,,2024-12-07 12:38:10
822,822,cod,420.99,success,,2024-12-02 19:05:05
823,823,wallet,263.12,success,,2024-12-16 12:28:14
824,824,wallet,252.95,success,,2024-12-20 12:38:25
825,825,upi,283.75,success,,2024-12-14 12:58:31
826,826,cod,217.51,success,,2024-12-14 21:04:37
827,827,upi,232.56,success,,2024-12-30 19:39:59
828,828,card,199.42,success,,2024-12-02 12:23:35
829,829,upi,179.09,success,,2024-12-10 12:14:59
830,830,upi,214.63,success,,2024-10-31 20:38:32
831,831,card,398.92,refunded,,2024-12-11 12:23:11
832,832,upi,400.16,success,,2024-11-20 19:08:38
833,833,wallet,494.84,success,,2024-10-28 20:25:06
834,834,upi,308.19,success,,2024-10-21 12:39:51
835,835,upi,419.49,success,,2024-10-07 19:16:09
836,836,wallet,343.49,success,,2024-12-24 20:03:11
837,837,upi,308.83,success,,2024-12-05 12:20:13
838,838,upi,179.0,success,,2024-12-22 19:50:27
839,839,upi,264.98,success,,2024-10-05 12:44:21
840,840,card,303.05,success,,2024-12-05 20:17:15
841,841,upi,354.58,refunded,,2024-10-13 19:47:46
842,842,upi,372.36,success,,2024-12-07 19:30:10
843,843,wallet,210.36,success,,2024-12-11 12:51:08
844,844,upi,565.8,success,,2024-12-29 12:16:40
845,845,upi,425.63,success,,2024-12-28 12:20:21
846,846,upi,367.24,success,,2024-12-27 12:25:27
847,847,upi,335.87,success,,2024-11-05 13:44:41
848,848,upi,406.65,success,,2024-09-24 13:21:22
849,849,wallet,311.07,success,,2024-09-04 12:18:57
850,850,upi,478.72,success,,2024-08-07 12:50:56
851,851,card,347.73,success,,2024-07-29 12:07:05
852,852,upi,411.56,success,,2024-06-23 19:58:36
853,853,wallet,614.84,success,,2024-10-17 13:50:59
854,854,upi,493.59,success,,2024-05-26 19:34:10
855,855,upi,274.06,success,,2024-07-09 13:04:10
856,856,card,516.89,success,,2024-07-29 12:33:23
857,857,wallet,432.64,success,,2024-08-04 19:01:25
858,858,wallet,404.05,success,,2024-07-30 19:10:21
859,859,upi,526.55,success,,2024-09-04 19:04:55
860,860,wallet,565.53,success,,2024-10-31 20:21:12
861,861,card,417.01,success,,2024-08-04 21:14:16
862,862,wallet,242.27,success,,2024-05-12 21:03:40
863,863,upi,408.52,success,,2024-10-14 20:34:22
864,864,wallet,133.97,success,,2024-09-16 12:59:11
865,865,upi,535.37,success,,2024-12-23 12:00:43
866,866,upi,615.74,success,,2024-05-22 19:57:27
867,867,card,390.5,success,,2024-08-28 20:56:37
868,868,wallet,443.46,success,,2024-12-19 19:18:24
869,869,wallet,404.76,success,,2024-12-15 13:28:23
870,870,upi,508.84,success,,2024-08-13 13:40:28
871,871,wallet,466.07,success,,2024-08-14 13:39:36
872,872,wallet,501.45,success,,2024-12-12 19:11:29
873,873,upi,250.28,success,,2024-11-15 13:17:15
874,874,wallet,279.17,success,,2024-05-24 12:21:49
875,875,upi,583.15,success,,2024-07-11 20:33:48
876,876,upi,534.98,success,,2024-11-30 13:43:34
877,877,wallet,672.95,success,,2024-09-26 12:25:52
878,878,upi,185.23,refunded,,2024-12-17 12:39:05
879,879,wallet,326.04,success,,2024-05-10 19:34:45
880,880,upi,490.26,success,,2024-11-10 19:22:18
881,881,cod,459.75,failed,bank_decline,2024-10-20 13:43:52
882,882,card,212.93,success,,2024-06-03 12:35:50
883,883,wallet,569.71,success,,2024-05-22 20:13:57
884,884,wallet,408.53,success,,2024-07-24 20:20:49
885,885,wallet,531.84,success,,2024-12-09 19:35:11
886,886,cod,132.07,success,,2024-09-19 19:23:56
887,887,card,406.84,success,,2024-11-05 19:24:05
888,888,card,672.79,success,,2024-05-25 13:18:05
889,889,upi,462.63,success,,2024-06-19 19:02:09
890,890,wallet,532.71,success,,2024-08-28 12:40:30
891,891,upi,436.82,success,,2024-10-13 19:26:12
892,892,upi,564.56,success,,2024-12-05 19:32:50
893,893,upi,528.77,success,,2024-12-07 19:18:44
894,894,upi,405.27,success,,2024-08-28 20:05:53
895,895,cod,350.48,failed,bank_decline,2024-12-10 20:58:28
896,896,card,372.72,success,,2024-11-29 19:00:49
897,897,upi,247.14,success,,2024-11-07 12:48:42
898,898,upi,377.13,success,,2024-11-15 12:23:32
899,899,upi,427.22,success,,2024-12-29 19:56:36
900,900,upi,340.73,success,,2024-11-24 12:32:12
901,901,card,411.84,success,,2024-11-25 21:12:26
902,902,upi,392.68,success,,2024-11-10 20:48:48
903,903,upi,296.73,success,,2024-12-11 19:52:30
904,904,upi,388.35,success,,2024-12-02 19:27:27
905,905,wallet,315.36,success,,2024-11-25 12:57:11
906,906,upi,484.84,success,,2024-10-25 12:22:07
907,907,upi,290.13,success,,2024-12-11 12:59:44
908,908,card,333.24,success,,2024-12-09 20:12:23
909,909,card,346.39,success,,2024-12-14 19:26:56
910,910,upi,259.69,success,,2024-12-15 21:16:05
911,911,upi,395.32,success,,2024-10-31 19:31:18
912,912,upi,187.07,success,,2024-11-07 21:58:44
913,913,wallet,375.76,success,,2024-09-09 20:34:18
914,914,card,419.11,success,,2024-08-10 12:37:05
915,915,upi,306.93,success,,2024-05-31 13:37:44
916,916,upi,302.52,success,,2024-12-29 21:03:31
917,917,upi,383.8,success,,2024-12-09 19:54:27
918,918,card,597.14,success,,2024-06-04 19:47:27
919,919,upi,465.31,success,,2024-11-12 19:07:39
920,920,upi,304.47,success,,2024-10-06 12:28:35
921,921,upi,430.05,success,,2024-11-13 12:02:11
922,922,upi,267.98,success,,2024-06-06 19:17:15
