user_id,signup_date,city_id,acquisition_channel,referred_by_user_id,is_premium_member,premium_start_date,age_band,gender,device_type,signup_channel_cost,is_churned,churned_at
393,2024-05-18,1,referral,134,False,,35-44,male,iOS,64.68,False,
394,2024-10-29,6,paid_search,,False,,45+,male,iOS,230.86,False,
395,2024-11-01,1,paid_social,,False,,25-34,male,Android,203.06,False,
396,2024-11-24,5,paid_social,,False,,25-34,female,iOS,174.28,False,
397,2024-03-15,1,paid_social,,False,,25-34,male,Android,178.23,False,
398,2024-09-20,1,paid_social,,False,,35-44,male,iOS,178.5,False,
399,2024-11-27,8,organic,,False,,18-24,female,Android,,False,
400,2024-10-14,4,organic,,False,,45+,male,iOS,,False,
401,2024-12-28,2,paid_search,,False,,18-24,male,iOS,197.95,False,
402,2024-10-18,1,paid_social,,False,,35-44,male,iOS,173.94,False,
403,2024-05-31,1,organic,,False,,45+,male,Android,,False,
404,2024-04-21,3,paid_search,,False,,45+,male,Android,201.94,False,
405,2024-09-01,2,paid_search,,False,,18-24,female,iOS,210.45,False,
406,2024-04-20,2,paid_social,,True,2024-08-30,18-24,female,Android,201.22,False,
407,2024-06-16,10,paid_social,,False,,35-44,female,Android,162.8,False,
408,2024-11-25,5,organic,,False,,25-34,female,Android,,False,
409,2024-05-13,1,paid_social,,False,,35-44,female,Android,154.78,False,
410,2024-12-04,2,paid_search,,False,,25-34,male,Android,244.4,False,
411,2024-12-12,3,organic,,False,,18-24,female,Android,,False,
412,2024-10-15,2,paid_search,,False,,35-44,female,Android,252.41,False,
413,2024-11-04,2,paid_social,,False,,18-24,male,Android,188.02,False,
414,2024-04-03,5,referral,316,True,2024-10-29,25-34,male,iOS,57.33,False,
415,2024-07-24,4,paid_search,,False,,45+,female,Android,191.96,False,
416,2024-10-02,1,paid_social,,False,,45+,male,Android,189.69,False,
417,2024-09-24,7,organic,,False,,25-34,female,Android,,False,
418,2024-05-04,4,organic,,False,,25-34,male,Android,,False,
419,2024-09-14,3,organic,,False,,25-34,female,Android,,False,
420,2024-10-16,2,organic,,False,,45+,female,Android,,False,
421,2024-05-27,2,paid_search,,False,,25-34,male,iOS,235.6,False,
422,2024-10-17,2,referral,190,False,,25-34,male,iOS,62.7,False,
423,2024-08-08,4,paid_social,,False,,25-34,male,Android,166.25,False,
424,2024-11-07,1,paid_social,,False,,35-44,male,iOS,173.53,False,
425,2024-12-17,2,referral,183,False,,25-34,male,Android,58.77,False,
426,2024-07-02,2,organic,,False,,18-24,male,Android,,False,
427,2024-12-15,1,organic,,False,,25-34,male,Android,,False,
428,2024-04-11,3,organic,,False,,25-34,male,Android,,False,
429,2024-05-02,1,organic,,False,,25-34,male,Android,,False,
430,2024-02-09,4,paid_search,,True,2024-09-23,18-24,other,Android,194.15,False,
431,2024-09-28,2,push_reactivation,,False,,18-24,female,Android,35.06,False,
432,2024-07-24,2,paid_search,,False,,25-34,female,iOS,196.85,False,
433,2024-03-06,1,paid_search,,False,,18-24,male,Android,224.48,False,
434,2024-08-15,2,organic,,False,,35-44,male,Android,,False,
435,2024-12-30,1,organic,,False,,25-34,male,Android,,False,
436,2024-10-17,1,paid_social,,False,,25-34,male,Android,172.72,False,
437,2024-12-04,3,referral,239,False,,18-24,male,Android,59.49,False,
438,2024-12-28,2,organic,,False,,18-24,male,Android,,False,
439,2024-07-04,2,paid_search,,False,,18-24,female,Android,250.21,False,
440,2024-12-11,3,paid_social,,False,,18-24,male,iOS,171.16,False,
441,2024-11-14,4,push_reactivation,,False,,18-24,male,Android,35.21,False,
442,2024-06-20,3,paid_social,,False,,25-34,male,iOS,162.9,False,
443,2024-08-30,2,paid_search,,False,,35-44,female,Android,230.16,False,
444,2024-06-18,6,organic,,False,,18-24,male,Android,,False,
445,2024-09-11,2,organic,,False,,35-44,female,Android,,False,
446,2024-09-11,1,paid_social,,False,,18-24,female,Android,178.54,False,
447,2024-11-22,9,paid_social,,False,,18-24,female,Android,166.22,False,
448,2024-04-07,7,organic,,False,,18-24,female,iOS,,False,
449,2024-10-21,7,organic,,False,,45+,male,Android,,False,
450,2024-06-01,1,paid_social,,False,,25-34,male,Android,193.09,False,
451,2024-06-14,1,paid_search,,False,,35-44,male,Android,226.76,False,
452,2024-05-31,2,push_reactivation,,False,,18-24,male,Android,42.47,False,
453,2024-07-23,4,paid_search,,False,,35-44,female,Android,237.47,False,
454,2024-10-06,3,paid_search,,False,,18-24,female,iOS,203.41,False,
455,2024-09-29,2,paid_social,,False,,18-24,male,Android,186.34,False,
456,2024-08-11,1,organic,,False,,25-34,male,Android,,False,
457,2024-05-11,6,referral,162,True,2024-09-15,35-44,female,iOS,59.07,False,
458,2024-12-10,5,organic,,False,,25-34,male,Android,,False,
459,2024-04-09,5,referral,401,False,,25-34,male,Android,65.06,False,
460,2024-09-11,1,paid_search,,False,,35-44,female,Android,244.74,False,
461,2024-02-28,4,organic,,False,,18-24,male,iOS,,False,
462,2024-05-17,10,push_reactivation,,False,,25-34,male,Android,43.13,False,
463,2024-05-13,1,paid_search,,False,,35-44,female,Android,206.92,False,
464,2024-10-04,2,organic,,False,,18-24,male,Android,,False,
465,2024-07-07,4,organic,,False,,18-24,male,Android,,False,
466,2024-04-16,2,referral,331,False,,45+,male,Android,67.99,False,
467,2024-10-27,1,paid_search,,True,2024-12-29,35-44,male,Android,242.64,False,
468,2024-05-07,9,push_reactivation,,False,,25-34,female,Android,34.76,False,
469,2024-11-29,5,organic,,True,2024-12-08,25-34,male,Android,,False,
470,2024-07-07,2,organic,,True,2024-10-23,45+,male,iOS,,False,
471,2024-12-23,1,organic,,False,,25-34,female,Android,,False,
472,2024-05-14,1,organic,,False,,45+,female,Android,,False,
473,2024-12-27,3,referral,326,False,,25-34,male,Android,51.72,False,
474,2024-12-17,3,organic,,False,,18-24,male,Android,,False,
475,2024-10-28,2,paid_search,,False,,18-24,male,Android,196.46,False,
476,2024-10-21,1,referral,2,False,,18-24,male,iOS,57.98,False,
477,2024-11-05,2,paid_search,,False,,45+,male,Android,247.5,False,
478,2024-03-10,2,organic,,True,2024-09-14,35-44,female,Android,,False,
479,2024-04-25,7,referral,166,True,2024-07-25,18-24,male,Android,57.39,False,
480,2024-11-18,2,paid_search,,False,,35-44,female,Android,232.91,False,
481,2024-10-08,1,paid_social,,False,,25-34,male,Android,176.72,False,
482,2024-04-18,3,push_reactivation,,False,,25-34,female,Android,37.42,False,
483,2024-12-12,6,organic,,False,,25-34,male,iOS,,False,
484,2024-12-03,1,paid_social,,False,,18-24,male,Android,205.45,False,
485,2024-11-16,2,organic,,False,,25-34,male,Android,,False,
486,2024-10-20,9,organic,,False,,25-34,male,Android,,False,
487,2024-11-06,5,push_reactivation,,False,,25-34,female,Android,35.68,False,
488,2024-10-22,3,paid_search,,False,,25-34,male,Android,218.91,False,
489,2024-02-17,4,organic,,True,2024-04-12,25-34,female,Android,,False,
490,2024-03-27,4,paid_social,,False,,25-34,male,Android,172.05,False,
491,2024-12-23,1,paid_search,,False,,18-24,female,Android,219.8,False,
492,2024-06-10,1,push_reactivation,,True,2024-07-23,18-24,male,Android,42.62,False,
493,2024-03-16,4,paid_search,,False,,25-34,male,Android,248.84,False,
494,2024-10-31,4,organic,,True,2024-12-20,18-24,male,Android,,False,
495,2024-11-15,3,referral,7,False,,35-44,male,Android,66.24,False,
496,2024-12-18,7,organic,,True,2024-12-25,18-24,male,Android,,False,
497,2024-09-04,5,paid_search,,False,,25-34,female,Android,206.29,False,
498,2024-04-03,2,paid_social,,False,,25-34,female,Android,189.28,False,
499,2024-02-17,2,organic,,True,2024-02-29,25-34,male,Android,,False,
500,2024-08-23,5,referral,154,False,,25-34,female,Android,63.01,False,
501,2024-07-01,3,organic,,False,,25-34,male,Android,,False,
502,2024-12-06,9,organic,,False,,18-24,male,Android,,False,
503,2024-01-24,7,paid_search,,False,,18-24,female,iOS,217.03,False,
504,2024-09-13,1,organic,,False,,25-34,female,Android,,False,
505,2024-06-14,3,organic,,False,,45+,male,iOS,,False,
506,2024-12-14,4,organic,,True,2024-12-23,25-34,female,Android,,False,
507,2024-11-23,3,paid_social,,False,,35-44,male,Android,201.99,False,
508,2024-08-30,6,organic,,False,,18-24,male,Android,,False,
509,2024-06-26,5,organic,,False,,35-44,male,iOS,,False,
510,2024-11-29,1,organic,,False,,25-34,male,Android,,False,
511,2024-03-24,1,paid_search,,False,,25-34,female,iOS,248.0,False,
512,2024-06-07,4,organic,,False,,25-34,male,Android,,False,
513,2024-09-24,2,organic,,False,,18-24,male,iOS,,False,
514,2024-07-08,3,referral,479,False,,35-44,female,Android,64.62,False,
515,2024-01-06,1,organic,,False,,35-44,female,iOS,,False,
516,2024-02-05,5,paid_search,,False,,18-24,male,iOS,216.78,False,
517,2024-11-13,1,referral,10,False,,45+,male,Android,56.42,False,
518,2024-09-12,7,paid_social,,False,,35-44,female,iOS,182.84,False,
519,2024-09-15,6,paid_social,,False,,25-34,female,iOS,191.08,False,
520,2024-10-15,5,referral,163,False,,25-34,male,iOS,54.76,False,
521,2024-09-28,1,organic,,False,,35-44,female,Android,,False,
522,2024-11-28,2,paid_social,,True,2024-12-20,35-44,female,Android,183.81,False,
523,2024-11-17,2,referral,49,False,,35-44,other,iOS,56.01,False,
524,2024-12-12,5,paid_search,,False,,25-34,female,Android,227.22,False,
525,2024-12-01,6,organic,,False,,25-34,male,Android,,False,
526,2024-04-28,2,paid_search,,True,2024-10-06,18-24,male,Android,218.97,False,
527,2024-10-22,2,paid_search,,False,,18-24,male,iOS,202.07,False,
528,2024-09-10,1,paid_search,,False,,25-34,male,iOS,201.87,False,
529,2024-04-09,2,paid_search,,False,,25-34,male,Android,244.0,False,
530,2024-11-15,3,paid_social,,False,,25-34,female,Android,203.0,False,
531,2024-12-09,3,organic,,False,,35-44,female,Android,,False,
532,2024-11-24,5,organic,,False,,18-24,male,Android,,False,
533,2024-07-04,1,paid_social,,False,,35-44,male,iOS,197.29,False,
534,2024-11-13,3,paid_social,,False,,35-44,male,Android,192.01,False,
535,2024-11-10,1,organic,,False,,25-34,female,Android,,False,
536,2024-02-26,2,push_reactivation,,False,,45+,male,Android,44.43,False,
537,2024-04-17,1,paid_social,,False,,18-24,male,Android,164.88,False,
538,2024-05-18,1,organic,,False,,25-34,female,iOS,,False,
539,2024-09-26,2,referral,77,False,,25-34,female,Android,57.58,False,
540,2024-06-18,3,paid_social,,False,,25-34,female,Android,198.12,False,
541,2024-10-06,1,organic,,True,2024-12-11,25-34,male,Android,,False,
542,2024-03-09,1,paid_search,,False,,25-34,male,Android,201.3,False,
543,2024-11-19,2,organic,,True,2024-12-30,35-44,male,Android,,False,
544,2024-06-06,2,paid_search,,False,,25-34,male,Android,206.62,False,
545,2024-03-22,1,organic,,False,,35-44,male,Android,,False,
546,2024-12-10,2,paid_search,,False,,25-34,male,Android,231.84,False,
547,2024-07-23,5,paid_social,,False,,18-24,male,iOS,172.44,False,
548,2024-12-03,1,organic,,False,,18-24,male,iOS,,False,
549,2024-05-06,4,paid_social,,False,,18-24,male,iOS,179.3,False,
550,2024-09-29,3,paid_social,,False,,18-24,male,iOS,155.1,False,
551,2024-08-06,2,organic,,True,2024-10-19,25-34,female,Android,,False,
552,2024-09-18,3,referral,269,False,,25-34,female,Android,52.09,False,
553,2024-10-30,2,paid_search,,False,,35-44,female,iOS,237.05,False,
554,2024-10-29,9,paid_search,,False,,25-34,male,iOS,248.69,False,
555,2024-08-08,4,paid_search,,False,,18-24,female,iOS,239.76,False,
556,2024-12-16,3,paid_search,,False,,18-24,female,Android,224.85,False,
557,2024-10-27,2,paid_search,,False,,18-24,female,Android,216.12,False,
558,2024-03-27,4,referral,113,False,,25-34,male,Android,55.5,False,
559,2024-09-01,2,paid_social,,False,,25-34,male,Android,193.57,False,
560,2024-12-14,1,organic,,False,,25-34,male,Android,,False,
561,2024-03-07,1,paid_search,,False,,25-34,female,iOS,220.83,False,
562,2024-12-22,1,referral,273,False,,25-34,female,Android,65.72,False,
563,2024-11-05,3,push_reactivation,,False,,45+,male,Android,35.02,False,
564,2024-12-14,6,push_reactivation,,False,,25-34,male,Android,35.53,False,
565,2024-02-08,1,organic,,False,,25-34,female,iOS,,False,
566,2024-08-03,2,organic,,True,2024-08-11,18-24,male,Android,,False,
567,2024-02-05,1,organic,,False,,25-34,female,iOS,,False,
568,2024-09-16,2,organic,,False,,18-24,male,Android,,False,
569,2024-08-07,1,organic,,False,,35-44,female,Android,,False,
570,2024-09-08,3,organic,,False,,25-34,male,Android,,False,
571,2024-12-16,2,referral,379,False,,25-34,male,Android,59.57,False,
572,2024-08-10,2,referral,153,False,,18-24,female,Android,51.72,False,
573,2024-10-09,1,referral,86,False,,35-44,female,Android,68.26,False,
574,2024-06-20,5,paid_social,,False,,25-34,female,Android,168.0,False,
575,2024-11-16,2,paid_social,,False,,25-34,male,Android,191.14,False,
576,2024-07-11,5,paid_search,,False,,18-24,female,Android,208.39,False,
577,2024-07-20,5,organic,,True,2024-12-02,45+,male,Android,,False,
578,2024-12-20,5,organic,,False,,35-44,female,Android,,False,
579,2024-08-18,1,push_reactivation,,False,,35-44,female,Android,34.47,False,
580,2024-04-23,1,referral,267,False,,45+,female,Android,60.29,False,
581,2024-07-29,2,organic,,False,,18-24,female,Android,,False,
582,2024-09-06,4,paid_social,,False,,35-44,male,iOS,189.1,False,
583,2024-09-01,2,paid_social,,False,,25-34,male,Android,199.73,False,
584,2024-09-10,10,referral,279,False,,35-44,male,iOS,58.75,False,
585,2024-05-22,3,paid_social,,False,,18-24,female,Android,181.98,False,
586,2024-09-21,1,paid_social,,False,,18-24,male,Android,154.95,False,
587,2024-08-28,3,organic,,True,2024-09-16,18-24,male,Android,,False,
588,2024-05-09,3,paid_search,,True,2024-12-01,18-24,male,iOS,200.84,False,
589,2024-12-18,4,referral,543,False,,45+,female,Android,52.24,False,
590,2024-07-28,1,organic,,True,2024-12-13,25-34,male,Android,,False,
591,2024-03-27,1,paid_social,,False,,18-24,female,Android,161.54,False,
592,2024-09-04,2,organic,,True,2024-11-19,18-24,male,Android,,False,
593,2024-10-09,9,organic,,False,,25-34,male,Android,,False,
594,2024-03-16,1,organic,,False,,45+,other,iOS,,False,
595,2024-08-05,2,organic,,False,,18-24,male,Android,,False,
596,2024-08-15,2,organic,,False,,35-44,male,iOS,,False,
597,2024-06-04,1,paid_social,,False,,18-24,male,Android,162.94,False,
598,2024-06-13,3,organic,,False,,18-24,female,Android,,False,
599,2024-06-08,2,paid_social,,False,,18-24,male,Android,157.74,False,
600,2024-12-09,4,paid_search,,False,,25-34,male,iOS,249.49,False,
601,2024-08-31,1,paid_social,,False,,18-24,male,Android,187.58,False,
602,2024-11-26,8,paid_social,,False,,35-44,male,iOS,197.36,False,
603,2024-08-23,6,organic,,False,,18-24,male,Android,,False,
604,2024-12-19,2,referral,100,False,,35-44,female,Android,60.85,False,
605,2024-12-20,3,paid_social,,False,,35-44,male,Android,196.2,False,
606,2024-04-11,2,paid_search,,False,,45+,male,Android,205.57,False,
607,2024-10-08,5,paid_social,,True,2024-10-29,25-34,female,Android,162.44,False,
608,2024-04-29,3,paid_social,,False,,35-44,male,Android,172.95,False,
609,2024-12-13,7,paid_social,,False,,18-24,male,iOS,186.32,False,
610,2024-11-23,9,organic,,False,,25-34,female,Android,,False,
611,2024-10-18,2,paid_search,,False,,25-34,male,iOS,206.47,False,
612,2024-03-30,3,referral,241,False,,25-34,male,iOS,64.1,False,
613,2024-11-08,6,paid_social,,False,,25-34,female,Android,194.46,False,
614,2024-08-24,4,push_reactivation,,False,,25-34,other,Android,43.58,False,
615,2024-09-03,5,paid_social,,False,,35-44,female,Android,196.12,False,
616,2024-08-31,2,paid_social,,False,,35-44,female,iOS,154.1,False,
617,2024-07-26,2,paid_social,,False,,25-34,male,Android,154.81,False,
618,2024-10-19,6,paid_social,,False,,25-34,male,Android,175.45,False,
619,2024-09-20,4,organic,,False,,18-24,male,Android,,False,
620,2024-09-04,9,organic,,False,,25-34,female,Android,,False,
621,2024-02-04,7,paid_social,,False,,45+,female,iOS,181.97,False,
622,2024-06-24,10,paid_search,,False,,45+,female,iOS,223.67,False,
623,2024-10-28,2,organic,,False,,25-34,female,iOS,,False,
624,2024-04-03,2,organic,,True,2024-12-17,18-24,female,Android,,False,
625,2024-11-23,2,organic,,False,,18-24,female,Android,,False,
626,2024-04-02,10,organic,,False,,18-24,female,iOS,,False,
627,2024-11-03,2,organic,,True,2024-12-04,25-34,male,Android,,False,
628,2024-07-15,2,paid_social,,False,,18-24,female,Android,159.13,False,
629,2024-12-25,2,referral,79,True,2024-12-31,18-24,male,iOS,54.27,False,
630,2024-09-26,9,organic,,False,,18-24,female,Android,,False,
631,2024-10-29,6,paid_search,,False,,25-34,female,Android,191.43,False,
632,2024-10-10,3,paid_search,,False,,25-34,female,Android,241.66,False,
633,2024-11-28,2,organic,,False,,35-44,male,Android,,False,
634,2024-05-13,1,paid_social,,True,2024-08-02,18-24,male,iOS,198.69,False,
635,2024-06-18,3,push_reactivation,,False,,35-44,female,Android,44.65,False,
636,2024-08-05,2,paid_search,,False,,45+,male,iOS,239.34,False,
637,2024-11-29,3,organic,,True,2024-12-18,35-44,male,Android,,False,
638,2024-01-20,6,paid_social,,True,2024-06-11,35-44,male,iOS,186.24,False,
639,2024-05-25,6,push_reactivation,,True,2024-07-24,18-24,female,iOS,41.26,False,
640,2024-07-30,5,paid_social,,False,,25-34,male,Android,184.82,False,
641,2024-12-30,6,paid_social,,False,,25-34,male,iOS,153.66,False,
642,2024-10-02,10,paid_social,,False,,35-44,male,Android,196.09,False,
643,2024-12-16,5,paid_search,,False,,35-44,female,Android,243.34,False,
644,2024-03-07,2,organic,,False,,18-24,female,iOS,,False,
645,2024-12-13,5,organic,,False,,18-24,male,iOS,,False,
646,2024-03-15,4,organic,,True,2024-04-07,25-34,female,Android,,False,
647,2024-04-14,3,paid_social,,False,,45+,female,iOS,165.65,False,
648,2024-09-03,5,paid_search,,True,2024-11-26,18-24,female,Android,199.07,False,
649,2024-12-20,2,organic,,False,,35-44,male,Android,,False,
650,2024-10-11,1,push_reactivation,,False,,25-34,female,Android,42.94,False,
651,2024-08-08,4,organic,,True,2024-11-13,25-34,male,Android,,False,
652,2024-05-05,5,referral,141,False,,18-24,male,Android,54.51,False,
653,2024-05-29,1,paid_social,,False,,25-34,male,iOS,198.47,False,
654,2024-09-20,2,organic,,False,,25-34,female,Android,,False,
655,2024-08-10,6,organic,,False,,18-24,female,iOS,,False,
656,2024-11-02,3,organic,,False,,25-34,female,iOS,,False,
657,2024-07-21,6,paid_search,,False,,18-24,female,Android,197.79,False,
658,2024-06-10,2,paid_search,,True,2024-08-11,25-34,male,Android,222.29,False,
659,2024-09-29,6,organic,,False,,25-34,male,Android,,False,
660,2024-06-02,6,organic,,False,,45+,female,Android,,False,
661,2024-09-19,3,paid_social,,False,,18-24,male,Android,197.75,False,
662,2024-07-01,1,paid_search,,True,2024-07-06,25-34,male,Android,247.19,False,
663,2024-09-13,3,organic,,False,,45+,female,Android,,False,
664,2024-09-05,4,organic,,True,2024-11-24,18-24,female,Android,,False,
665,2024-08-03,2,organic,,False,,18-24,male,Android,,False,
666,2024-10-11,2,push_reactivation,,False,,18-24,female,Android,36.83,False,
667,2024-08-27,2,referral,499,False,,35-44,female,Android,60.65,False,
